"service_id";"service_class_id";"service_name";"agency";"street";"city";"state";"zipcode";"country";"url";"contact_phone";"contact_name";"contact_email";"contract_address"
7555;2;"NJB (Nation Junior Basketball Organization)";"";"Palo Alto Main gym";"Palo Alto";"CA";"";"";"njb.org";"714-1522";"Peter Dipenbrock";"";""
7556;10;"Camp Towonga";"";"131 Stewart Street, suite 460";"San Francisco";"CA";"";"";"";"415-543-2267";"Ken Kramarz";"";""
7557;10;"Maker Faire";"";"San Mateo County Fair ";"";"";"";"";"";"";"";"";""
7558;10;"Palo Alto Office of Emergency Services";"";"250 Hamilton Ave.";"Palo Alto";"CA";"94301";"";"";"650-470-1258";"Rich Mallonee";"";""
7559;10;"Rancho de Espanol";"";"La Guacima de Alajwela";"";"";"";"Costa Rica";"";"";"";"";""
7560;10;"Youth  Organization of Chinese Americans (YOCA)";"";"1052 Bryant St.";"Palo Alto";"CA";"94301";"";"";"650-888-4116";"Monica Yeung Arima";"";""
7561;2;"Bintang Badminton Academy";"";"1365 Genera Dr.";"Sunnyvale ";"";"";"";"";"408-541-1837";"Jason Guarrlao";"";""
7562;10;"West Valley Chinese Language School";"";"P.O.Box 2383";"Sunnyvale ";"";"94087";"";"";"408-839-7001";"Sandy Leung";"";""
7563;2;"Kick, Lead and Dream";"";"1225 Portland Ave.";"Los Altos";"CA";"";"";"";"650-996-3056";"Ruma Nigam";"";""
7564;10;"Pacific Development & Tech, LLC";"";"999 Commercial St. Ste. 205";"Palo Alto";"CA";"94303";"";"";"650-320-8841";"Leonard Trejo, PhD";"";""
7565;10;"Bridges Community Church ";"";"625 Magdalena Ave.";"Los Altos";"CA";"94024";"";"";"650-949-6052";"Leslie Schneider";"";""
7566;10;"American Muslim Voice";"";"39675 Cedar Blvd.";"Newark";"CA";"94560";"";"";"650-387-1994";"Samin Sundas";"";""
7567;10;"Books and Me Children's Library";"";"4600 El Camino Real #205";"Los Altos";"CA";"94022";"";"http://www.booksandme.org/index_eng.html";"650-941-4379";"Monica Hu";"";""
7568;8;"Missionaries of Charity";"";"54 / AJC Bose Rd.";"";"";"";"India";"";"91-33-2249-7115";"Maria Kar";"";""
7569;1;"East Palo Alto Charter School";"";"1286 Runnymede St.";"East Palo Alto";"CA";"94303";"";"";"650-614-9100";"Azucena Estrada";"";""
7570;1;"Cross Cultural Solutions ";"";"2 Clinton Place";"New  Rochelle";"NY";"";"";"";"800-380-4777";"Makafui Amenuvor";"";""
7571;4;"B.O.K. Ranch";"";"1815 Cordilleras Rd.";"Redwood City";"CA";"94062";"";"";"650-366-2265";"Hannah McDonald";"";""
7572;10;"World Runners Silicon Valley";"";"667 Cascade Dr.";"Sunnyvale ";"CA";"";"";"";"650-329-7073";"Mark McClenahan";"";""
7573;8;"Fundacion Arriba Paraguay";"";"Cacique Lambare 415";"";"";"";"Paraguay";"";"595-21-905-883";"Jacqueline Soojin Park";"";""
7574;10;"Northern CA TKD Association (NCTA)";"";"2020 S.Bascom Ave. #C";"Campbell";"CA";"95008";"";"";"408-246-2000";"Charles Kim";"";""
7575;7;"Samsung Hospital ";"";"50 Ilwon-dong ";"Gangnam-gu";"Seoul";"135-710";"South Korea";"";"011-82-2-3410-0406";"Lee Soon Kyu";"";""
7576;2;"cholarKids, Egan Junior High";"";"";"";"";"";"";"";"";"";"";""
7577;2;"ScholarKids, Egan Junior High";"";"100 W. Portola Ave.";"Los Altos";"CA";"";"";"";"408-203-9946";"Curtis Schneider";"";""
7578;1;"Cesar Chavez School Tutoring Program";"";"2450 Ralmar Ave.";"East Palo Alto";"CA";"94303";"";"";"650-308-9814";"Cortis Monette";"";""
7579;8;"Hefei Children's Welfare Instutite";"";"No.129 Fang Wa Rd.";"Hefei";"Anhui";"";"China";"";"011-86-13916348842";"Jian Chen";"";""
7580;1;"UCSF-medical center";"";"513 Parnassus Ave.";"San Francisco";"CA";"94143";"USA";"";"415-476-8525";"Dr. Eric Huang";"";""
7581;8;"Harbin Ziming Volunteer Union";"";"266 Heng Yun Hua Yuan Suite A104 NanGang District Harbin";"";"";"";"China";"";"011 8945005216";"Yujia Li";"";""
7582;4;"Kids Love Horses";"";"2130 Birch St.";"Palo Alto";"CA";"";"";"";"650-799-3652";"Deborah Goldeen";"";""
7583;10;"no information";"";"";"";"";"";"";"";"";"";"";""
7584;2;"United Studios of Self Defense ";"";"1770 Miramonte Ave.";"Mountain View";"CA";"";"";"";"650-960-0101";"Ben Degas";"";""
7585;2;"Little Acorn School";"";"1667 Miramote Ave.";"Mountain View";"CA";"";"";"";"650-964-8445";"Josephina";"";""
7586;6;"Far West Wheelchair Athletic Association)";"";"3369 Union Ave.";"San Jose";"CA";"95124";"";"";"408-369-6448";"Adam Elix";"";""
7587;6;"Stanford Law School";"";"Palo Alto Courthouse";"";"";"";"";"";"650-724-9581";"Sara Abarbanel";"";""
7588;4;"Common Ground Garden";"";"687 Arastradero Rd.";"Palo Alto";"CA";"";"";"";"646-515-8520";"Zuzanna Drozdz";"";""
7589;1;"Resource Area for Teaching (RAFT)";"";"1355 Ridder Park Dr.";"San Jose";"CA";"94131";"";"";"408-451-1420";"Mary Anderson";"";""
7590;4;"Full Circle Farm";"";"1055 Dunford Way";"Sunnyvale";"CA";"94087";"";"";"408-735-8154";"Melissa Patel";"";""
7591;1;"Bharath Sevadal School";"";"Kumara Krupa Rd.";"Bangalore";"";"560001";"Bangalore";"";"080-2237-5802";"Lalitha H.J";"";""
7592;5;"Tourette Syndsome Association";"";"615 Plymouth Way";"Burlingame";"CA";"94010";"";"";"650-344-8896";"Margaret Marig";"";""
7593;10;"Echelon Palo Alto Gran Fondo";"";"250 Hamilton ";"Palo Alto";"CA";"94301";"";"";"415-730-1003";"David Cochran";"";""
7594;4;"Elkus Ranch";"";"1500 Purisma Creek Rd";"Half Moon Bay";"CA";"94019";"";"";"650-712-94019";"Leslie Jensen";"";""
7595;5;"PAlo Alto Weekly Holiday Funds";"";"450 Cambridge Ave.";"Palo Alto";"CA";"94301";"";"";"650-223-6588";"Rachel Palmen";"";""
7596;10;"Palo Alto Institute";"";"431 Florence St. #200";"Palo Alto";"CA";"94301";"";"";"310-963-5838";"Julia Pages";"";""
7597;10;"The Pometheus Symphony Orchestra";"";"P.O. Box 3335 ";"Oakland";"CA";"94609";"";"";"";"Eric Hansen";"";""
7598;1;"Lie Sieun Lin Music Studio";"";"21587 Rosario Ave.";"Cupertino";"CA";"95014";"";"";"408-739-8980";"Sieun Lin";"";""
7599;10;"Ruixuan Ke";"";"1425 Springer Rd.";"Mountain View";"CA";"94040";"";"";"650-940-9136";"Jie Bai";"";""
7600;10;"CCIC Mountain View Church";"";"920 Sierra Ave.";"Mountain View";"CA";"94043";"";"";"650-968-2900";"Daniel Chan";"";""
7601;7;"CAL-ESAR";"";"205 DeAnza Blvd, #30";"San Mateo";"CA";"94402";"";"";"650-340-4779";"Ken Buscho";"";""
7602;9;"Center for Student Missions";"";"CSM, P.O.Box 900";"Dana Point";"CA";"92629";"";"";"949-248-8200";"Rus Kosits";"";""
7603;10;"Next Step Ministries, Inc. (LA Impact)";"";"2935 S. Fish Hatchery Rd. #421";"Madison";"WI";"53711";"";"";"608-213-2650";"Arden Ratcliff";"";""
7604;10;"Discovering Opportunities for Outreach & Reflection (DOOR)";"";"1760 N. Gower St.";"Hollywood";"CA";"90028";"";"";"323-872-3174";"Marissa Myers";"";""
7605;10;"Walden West Science Center";"";"1555 Sanborn Road";"Saratoga";"CA";"95070";"";"";"408-573-3050";"Leigh Axelrod";"";""
7606;4;"Guide Dogs for Blind";"";"2377 St Francis Dr.";"Palo Alto";"CA";"94303";"";"";"650-813-1488";"Susan Mittmann";"";""
7607;2;"Aikido West";"";"3164 Bay Rd.";"Redwood City";"";"94063";"";"";"650-888-9780";"Cyndy Hayashi";"";""
7608;10;"Dragon Productions Theatre Company";"";"535 Alma St.";"Palo Alto";"";"94301";"";"";"408-398-6238";"Jason Arias";"";""
7609;2;"Non-profit laces Camps";"";"3910 Puncan Place";"";"";"";"";"";"650-380-2821";"Arjun Parikh";"";""
7610;10;"College Track";"";"1877 Bay Rd.";"East Palo Alto";"";"";"";"";"650-614-4875";"Sharifa Wilson";"";""
7611;5;"East Palo Alto Police Department";"";"141 Demeter St.";"East Palo Alto";"";"";"";"";"650-853-3160";"Vickie Porter";"";""
7612;1;"Foothill College Language Dept";"";"12345 El Monte Rd";"Los Altos";"";"";"";"";"650-949-7670";"Ikuko Rakow";"";""
7613;10;"First Congo Church of PA";"";"1985 Louis Rd";"PA";"CA";"";"";"";"650-856-6662";"David Howell";"";""
7614;1;"Santa Clara Saniku Gakuin";"";"4250 Latimer Ave";"sa n Jose";"CA";"";"";"";"408-378-8190";"Eiichi Yoshida";"";""
7615;10;"5ive Planets ISH/US Embassy";"";"7-8 Nishikama";"Asahiko";"Tokohama";"";"Japan";"";"045-382-1196";"Patricia Bader-Johnston";"";""
7616;2;"Learnika Learning Center";"";"572 College Ave";"PA";"";"";"";"";"650-248-2800";"Tony Lee";"";""
7617;2;"Menlo Park Girls Camp";"";"3865 Middlefield Rd";"";"";"";"";"";"650-207-6451";"Lisa Branson";"";""
7618;10;"Miles for Migraines";"";"PO Box 20237";"oakland";"ca";"";"";"";"415-524-6037";"Janet Corroo";"";""
7619;9;"Sunnyvale Comm Services-a Place at the Table";"";"725 Kifer Rd";"sunnyvale";"CA";"";"";"";"";"Jaimie Colleen";"jamiecolleen@hotmail.com";""
7620;6;"Willow Oaks School";"";"620 Willow Rd";"Menlo Park";"CA";"";"";"";"650-329-2850";"Jon Mewes";"";""
7621;4;"Bay Area Ridge Trail Council";"";"1007 General Kennedy Ave St 3";"San Francisco";"CA";"94129";"";"";"415-561-2595";"Joel Gartland";"";""
7622;4;"Trail Center";"";"3921 E Bayshore";"PAlo Alto";"CA";"";"";"";"650-968-7065";"Justin Knowles";"";""
7623;2;"YMCA-SF";"";"11000 Pescadero Rd";"La Honda";"CA";"94020";"";"";"650-747-1200";"Jessi Prevost";"";""
7624;3;"Brisgepoint Senior Living Community";"";"1174 Los Altos Ave";"Los Altos";"CA";"";"";"";"650-948-7337";"Alex Gerasimov";"";""
7625;8;"Day Worker Center of MV";"Day Worker Center of MV";"113 Escuela Ave";"Mountain View";"CA";"94040";"";"";"650-903-4102";"Arden Ratcliff";"";""
7626;8;"Puente Resource Center";"Puente Resource Center";"620 North St";"Pescadero";"";"94060";"";"";"650-879-1691";"";"";""
7627;2;"Neighborhood Arts";"Neighborhood Arts";"2572 Webster St";"PA";"CA";"";"";"";"650-283-9863";"Joan Bigwood";"";""
7628;7;"Asian American Donor rogram";"";"2169 Harbor Bay Parkway";"Alameda";"CA";"94502";"";"";"";"Ruby Law";"";""
7629;7;"Mayview Community Health Center";"";"270 Grant Avenue";"Palo Alto";"CA";"94306";"";"";"";"Fran Goodman";"fgoodman@mayview.org";""
7630;10;"Sierra Service Project";"";"P.O Box 992";"Carmichael";"CA";"95609";"";"";"916-488-6441";"Franklyn Shen";"";""
7631;10;"CASSY";"";"555 Byrant Street#126";"PA";"CA";"";"";"";"650-521-5311";"Ikei Michelle";"";""
7632;1;"not sure";"";"555 Byrant Street#100";"PA";"CA";"";"";"";"";"";"";""
7633;10;"Camp Iris Way";"";"241 Iris Way ";"PA";"CA";"94303";"";"";"650-799-1646";"Bora Chung";"";""
7634;10;"Summer Learninf Buddies";"";"764 Marion Avenue";"PA";"CA";"";"";"";"650-269-6656";"Carrie Manley";"";""
7635;4;"Friends of Palo Alto Animal Shelter";"";"3072 Waverley St.";"PA";"CA";"";"";"";"650-714-8507";"catherine kirkman";"";""
7636;4;"not sure-2";"";"#1 vista";"PA";"CA";"";"";"";"";"";"";""
7637;10;"BLue Star";"";"96 Jessie Street, 3rd Flooe";"SF";"CA";"94105";"";"";"";"Kerri Podlas";"kp@bluestarpr.com";""
7638;4;"Transparent Fish Fund";"";"445 South San Antonio Road, suite 204";"montain view";"CA";"";"";"";"650-924-1104";"Angela Torres";"";""
7639;10;"Royal Canadian Army Cadet";"";"530 Queens Avenue, New Westminster";"BC";"V3L 4Z7";"";"Canada";"";"";"Robert Chessel";"";""
7640;10;"Burnaby Alliance Church";"";"8611 Armstrong Avenue, Burnaby";"BC";"";"";"Canada";"";"604-524-3336";"Joan Fong";"";""
7641;10;"Vancuvour College";"";"5400 Carfier Street";"Vancuvour";"V6M 2A5";"";"Canada";"";"604-281-4285";"Jon Fagulao";"";""
7642;1;"Santa Clara County Library";"";"13 South San Antonio Road";"Los Altos";"CA";"94022";"";"";"650-948-7683";"Jane Cronkhite";"";""
7643;10;"CENTRO CRISTIANO SION";"";"1662 BROADWAY ST";"REdwood city";"CA";"94063";"";"";"(650) 369-8707";"";"";""
7644;1;"Quest and Learning Center";"";"2415 University Ave. ";"E. PA";"CA";"94303";"";"";"650-321-7712";"Darwin Eustaquio";"";""
7645;7;"Green Meadow Marlins";"";"303 Parkside Drive";"PA";"";"";"";"";"650-494-3157";"Sigrid Pinsky";"";""
7646;1;"St. Michael's Preschool";"";"401 Hudson Street";"Redwood City";"CA";"";"";"";"650-690-8230";"Essam Elissa";"";""
7647;1;"Club Academia";"";"33 Chester Circle";"Los Altos";"CA";"";"";"";"650-305-0066";"Madhu Yariagadda";"";""
7648;10;"Organizing for Action-Silicon Valley North";"";"2035 California Street, Apt 15";"Mountain View ";"CA";"";"";"";"";"Josh Wolf";"wolf.josh.j@gmail.com";""
7649;10;"PALY-community service club";"";"50 Embarcadero Road";"";"";"";"";"";"";"Estner Woj";"ewojcicki@pausd.org";""
7650;10;"Institute on Aging";"";"291 Lambert Avenue";"Los Altos";"CA";"94306";"";"";"650-329-1411";"Amy Andonian";"";""
7651;10;"PALY-Eating Disorder Awarness Club";"";"50 Embarcadero Road";"Palo Alto";"CA";"";"";"";" ";" Filppu";"";""
7652;10;"Kennolyn Camps";"";"8205 Glen HAven Road";"Soquel";"CA";"95073";"";"";"831-479-6714";"Max and Marion Cladwell";"";""
7653;2;"American Martial Arts Academy";"";"916 south Bascom Avenue";"San Jose";"CA";"95125";"";"";"408-799-4927";"Dustin Cloud";"";""
7654;2;"Laces Soccer";"";"3910 Duncan Place";"Palo Alto";"CA";"94306";"";"";"650-815-5971";"Bhalravi Parich";"";""
7655;10;"Camp Ramah in California";"";"17525 ventura Blvd.suite 201";"Encino";"CA";"91316";"";"";"310-476-8571";"Rabbi Jospeph Menashe";"";""
7656;1;"ACME education group";"";"4000 Middlefiled Road Suite L1";"PA";"CA";"94306";"";"";"650-387-0545";"Wei Chen";"";""
7657;1;"American Democracy Project";"";"1307 New York, Suite 500";"Washington";"DC";"20005";"";"";"202-478-4656";"Stephanie R. South";"";""
7658;4;"US Geological Survey (USGS)";"US Geological Survey (USGS)";"345 Middlefield Rd";"Menlo Park";"CA";"94025";"";"";"650-329-4855";"Lourdes Gardner";"";""
7659;1;"Madhok Foundation";"Madhok Foundation";"MCD Community Center, 1st Floor, Sunlight Colony - 1";"New Delhi";"";"110014";"India";"";"011-26346351";"Kurian Babu";"";""
7660;1;"Sora Japanese School";"Sora Japanese School";"1485 El Camino Real";"Belmont";"CA";"";"";"";"650-993-2300";"Chizuru Toyama";"";""
